15.1317 	EXP 	image: image = 'images/objects/AHEELCUPS.jpg'
15.1317 	EXP 	text: text = '+'
15.1317 	EXP 	image: autoDraw = True
15.4095 	EXP 	text: autoDraw = True
15.4301 	EXP 	image: autoDraw = False
16.3303 	EXP 	text: autoDraw = False
16.3417 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'name': 'images/objects/Atoyslide.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
16.3593 	EXP 	image: autoDraw = False
16.3593 	EXP 	text: autoDraw = False
16.3593 	EXP 	image: image = 'images/objects/Atoyslide.jpg'
16.3593 	EXP 	text: text = '+'
16.3593 	EXP 	image: autoDraw = True
16.6432 	EXP 	text: autoDraw = True
16.6552 	EXP 	image: autoDraw = False
17.6587 	EXP 	text: autoDraw = False
17.6590 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'name': 'images/faces/female/Kelly_Clarkson.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
17.6876 	EXP 	image: autoDraw = False
17.6876 	EXP 	text: autoDraw = False
17.6876 	EXP 	image: image = 'images/faces/female/Kelly_Clarkson.jpg'
17.6876 	EXP 	text: text = '+'
17.6876 	EXP 	image: autoDraw = True
17.9555 	EXP 	text: autoDraw = True
17.9914 	EXP 	image: autoDraw = False
18.8439 	EXP 	text: autoDraw = False
18.8692 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'name': 'images/objects/26370116.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
18.8880 	EXP 	image: autoDraw = False
18.8880 	EXP 	text: autoDraw = False
18.8880 	EXP 	image: image = 'images/objects/26370116.thl.jpg'
18.8880 	EXP 	text: text = '+'
18.8880 	EXP 	image: autoDraw = True
19.1654 	EXP 	text: autoDraw = True
19.1899 	EXP 	image: autoDraw = False
19.9952 	EXP 	text: autoDraw = False
20.0071 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'name': 'images/objects/ATIMECLO3.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
20.0245 	EXP 	image: autoDraw = False
20.0245 	EXP 	text: autoDraw = False
20.0245 	EXP 	image: image = 'images/objects/ATIMECLO3.jpg'
20.0245 	EXP 	text: text = '+'
20.0245 	EXP 	image: autoDraw = True
20.3111 	EXP 	text: autoDraw = True
20.3227 	EXP 	image: autoDraw = False
21.5146 	EXP 	text: autoDraw = False
21.5260 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'name': 'images/objects/ASCREW24.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
21.5427 	EXP 	image: autoDraw = False
21.5427 	EXP 	text: autoDraw = False
21.5427 	EXP 	image: image = 'images/objects/ASCREW24.jpg'
21.5427 	EXP 	text: text = '+'
21.5427 	EXP 	image: autoDraw = True
21.8263 	EXP 	text: autoDraw = True
21.8381 	EXP 	image: autoDraw = False
22.6933 	EXP 	text: autoDraw = False
22.7041 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'name': 'images/objects/23051010.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
22.7197 	EXP 	image: autoDraw = False
