4.6763 	EXP 	text: text = '+'
4.6763 	EXP 	image: autoDraw = True
4.9400 	EXP 	text: autoDraw = True
4.9772 	EXP 	image: autoDraw = False
5.9459 	EXP 	text: autoDraw = False
5.9702 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'name': 'images/objects/APARKBENC.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
6.0039 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
6.0039 	EXP 	image: autoDraw = False
6.0039 	EXP 	text: autoDraw = False
6.0039 	EXP 	image: image = 'images/objects/APARKBENC.jpg'
6.0039 	EXP 	text: text = '+'
6.0039 	EXP 	image: autoDraw = True
6.2649 	EXP 	text: autoDraw = True
6.2998 	EXP 	image: autoDraw = False
7.2034 	EXP 	text: autoDraw = False
7.2236 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'name': 'images/objects/Acarnivalgame.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
7.2462 	EXP 	image: autoDraw = False
7.2462 	EXP 	text: autoDraw = False
7.2462 	EXP 	image: image = 'images/objects/Acarnivalgame.jpg'
7.2462 	EXP 	text: text = '+'
7.2462 	EXP 	image: autoDraw = True
7.5190 	EXP 	text: autoDraw = True
7.5407 	EXP 	image: autoDraw = False
8.7385 	EXP 	text: autoDraw = False
8.7608 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'name': 'images/faces/female/Carrie_Underwood.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
8.7895 	EXP 	image: autoDraw = False
8.7895 	EXP 	text: autoDraw = False
8.7895 	EXP 	image: image = 'images/faces/female/Carrie_Underwood.jpg'
8.7895 	EXP 	text: text = '+'
8.7895 	EXP 	image: autoDraw = True
9.0610 	EXP 	text: autoDraw = True
9.0925 	EXP 	image: autoDraw = False
9.9037 	EXP 	text: autoDraw = False
9.9152 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'name': 'images/faces/male/Jamie _Foxx.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
9.9600 	EXP 	image: autoDraw = False
9.9600 	EXP 	text: autoDraw = False
9.9600 	EXP 	image: image = 'images/faces/male/Jamie _Foxx.jpg'
9.9600 	EXP 	text: text = '+'
9.9600 	EXP 	image: autoDraw = True
10.2127 	EXP 	text: autoDraw = True
10.2581 	EXP 	image: autoDraw = False
11.4369 	EXP 	text: autoDraw = False
11.4702 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'name': 'images/faces/female/Adele.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
